timestamp,trade_pnl,cumulative_pnl,equity
2022-07-11 11:09:00+05:30,-7040.0,58999.99999999972,1058999.9999999998
2022-07-11 13:49:00+05:30,20960.0,79959.99999999972,1079959.9999999998
2022-07-11 15:30:00+05:30,4579.999999999936,84539.99999999967,1084539.9999999998
2022-07-12 15:29:00+05:30,-3644.9999999997453,80894.99999999991,1080895.0
2022-07-13 15:11:00+05:30,20960.0,101854.99999999991,1101855.0
2022-07-13 15:30:00+05:30,-2070.0000000000637,99784.99999999985,1099784.9999999998
2022-07-14 12:59:00+05:30,-7040.0,92744.99999999985,1092744.9999999998
2022-07-14 13:23:00+05:30,-7040.0,85704.99999999985,1085704.9999999998
2022-07-15 15:30:00+05:30,-2245.0000000000637,83459.9999999998,1083459.9999999998
2022-07-18 13:57:00+05:30,-7040.0,76419.9999999998,1076419.9999999998
2022-07-18 15:30:00+05:30,8570.000000000127,84989.99999999993,1084990.0
2022-07-19 12:12:00+05:30,-7040.0,77949.99999999993,1077950.0
2022-07-19 15:30:00+05:30,310.0,78259.99999999993,1078260.0
2022-07-20 15:21:00+05:30,-7040.0,71219.99999999993,1071220.0
2022-07-20 15:30:00+05:30,-40.0,71179.99999999993,1071180.0
2022-07-21 15:30:00+05:30,-529.9999999998727,70650.00000000006,1070650.0
2022-07-22 11:42:00+05:30,-7040.0,63610.00000000006,1063610.0
2022-07-22 15:30:00+05:30,-3120.0000000000637,60489.99999999999,1060490.0
2022-07-25 11:28:00+05:30,-7040.0,53449.99999999999,1053450.0
2022-07-25 15:30:00+05:30,-5009.999999999936,48440.00000000006,1048440.0
2022-07-26 14:41:00+05:30,-7040.0,41400.00000000006,1041400.0
2022-07-26 15:30:00+05:30,3599.9999999998727,44999.99999999993,1044999.9999999999
2022-07-27 15:29:00+05:30,6890.000000000064,51889.99999999999,1051890.0
2022-07-28 15:30:00+05:30,10249.999999999873,62139.99999999987,1062139.9999999998
2022-07-29 11:08:00+05:30,-7040.0,55099.99999999987,1055099.9999999998
2022-07-29 12:26:00+05:30,-7040.0,48059.99999999987,1048059.9999999999
2022-08-01 11:28:00+05:30,-7040.0,41019.99999999987,1041019.9999999999
2022-08-01 15:30:00+05:30,2270.0000000001273,43290.0,1043290.0
2022-08-02 14:40:00+05:30,-7040.0,36250.0,1036250.0
2022-08-02 15:20:00+05:30,-7040.0,29210.0,1029210.0
2022-08-03 11:45:00+05:30,-7040.0,22170.0,1022170.0
2022-08-03 15:30:00+05:30,9864.999999999745,32034.999999999745,1032034.9999999998
2022-08-04 11:31:00+05:30,20960.0,52994.999999999745,1052994.9999999998
2022-08-04 13:00:00+05:30,-7040.0,45954.999999999745,1045954.9999999998
2022-08-04 14:54:00+05:30,-7040.0,38914.999999999745,1038914.9999999998
2022-08-05 15:29:00+05:30,6329.999999999936,45244.99999999968,1045244.9999999997
2022-08-08 15:30:00+05:30,1290.0000000000637,46534.999999999745,1046534.9999999998
2022-08-10 14:15:00+05:30,-7040.0,39494.999999999745,1039494.9999999998
2022-08-10 15:30:00+05:30,204.99999999993634,39699.99999999968,1039699.9999999997
2022-08-11 15:30:00+05:30,3460.0,43159.99999999968,1043159.9999999997
2022-08-12 10:44:00+05:30,-7040.0,36119.99999999968,1036119.9999999997
2022-08-12 15:29:00+05:30,3460.0,39579.99999999968,1039579.9999999997
2022-08-16 13:38:00+05:30,-7040.0,32539.99999999968,1032539.9999999997
2022-08-16 15:30:00+05:30,9445.000000000127,41984.99999999981,1041984.9999999998
2022-08-17 15:30:00+05:30,1465.0000000000637,43449.999999999876,1043449.9999999999
2022-08-18 14:06:00+05:30,-7040.0,36409.999999999876,1036409.9999999999
2022-08-18 15:30:00+05:30,1290.0000000000637,37699.99999999994,1037700.0
2022-08-19 11:09:00+05:30,-7040.0,30659.99999999994,1030660.0
2022-08-19 12:25:00+05:30,20960.0,51619.99999999994,1051620.0
2022-08-19 15:29:00+05:30,2899.9999999998727,54519.99999999981,1054519.9999999998
2022-08-22 12:01:00+05:30,-7040.0,47479.99999999981,1047479.9999999998
2022-08-22 14:02:00+05:30,-7040.0,40439.99999999981,1040439.9999999998
2022-08-23 11:21:00+05:30,-7040.0,33399.99999999981,1033399.9999999998
2022-08-23 13:14:00+05:30,20960.0,54359.99999999981,1054359.9999999998
2022-08-23 15:30:00+05:30,1360.0,55719.99999999981,1055719.9999999998
2022-08-24 12:29:00+05:30,-7040.0,48679.99999999981,1048679.9999999998
2022-08-24 15:30:00+05:30,-2140.0,46539.99999999981,1046539.9999999998
2022-08-25 13:00:00+05:30,-7040.0,39499.99999999981,1039499.9999999998
2022-08-25 14:41:00+05:30,-7040.0,32459.99999999981,1032459.9999999998
2022-08-26 15:30:00+05:30,2374.9999999998727,34834.99999999968,1034834.9999999997
2022-08-29 13:51:00+05:30,20960.0,55794.99999999968,1055794.9999999998
2022-08-29 14:06:00+05:30,-7040.0,48754.99999999968,1048754.9999999998
2022-08-29 14:21:00+05:30,-7040.0,41714.99999999968,1041714.9999999997
2022-08-30 10:37:00+05:30,-7040.0,34674.99999999968,1034674.9999999997
2022-08-30 11:35:00+05:30,20960.0,55634.99999999968,1055634.9999999998
2022-08-30 15:30:00+05:30,17249.999999999873,72884.99999999955,1072884.9999999995
2022-09-01 12:22:00+05:30,-7040.0,65844.99999999955,1065844.9999999995
2022-09-01 13:59:00+05:30,20960.0,86804.99999999955,1086804.9999999995
2022-09-01 14:25:00+05:30,-7040.0,79764.99999999955,1079764.9999999995
2022-09-02 15:30:00+05:30,13295.000000000127,93059.99999999968,1093059.9999999998
2022-09-05 15:30:00+05:30,8045.000000000127,101104.99999999981,1101104.9999999998
2022-09-06 11:16:00+05:30,-7040.0,94064.99999999981,1094064.9999999998
2022-09-06 15:29:00+05:30,5454.999999999936,99519.99999999975,1099519.9999999998
2022-09-07 15:30:00+05:30,379.99999999993634,99899.9999999997,1099899.9999999998
2022-09-08 15:30:00+05:30,-2560.0000000002547,97339.99999999945,1097339.9999999995
2022-09-09 15:30:00+05:30,14729.999999999936,112069.99999999939,1112069.9999999993
2022-09-12 15:29:00+05:30,3599.9999999998727,115669.99999999926,1115669.9999999993
2022-09-13 10:49:00+05:30,-7040.0,108629.99999999926,1108629.9999999993
2022-09-13 15:30:00+05:30,4160.0,112789.99999999926,1112789.9999999993
2022-09-14 11:50:00+05:30,-7040.0,105749.99999999926,1105749.9999999993
2022-09-14 15:09:00+05:30,-7040.0,98709.99999999926,1098709.9999999993
2022-09-15 15:30:00+05:30,15885.0,114594.99999999926,1114594.9999999993
2022-09-16 15:08:00+05:30,20960.0,135554.99999999924,1135554.9999999993
2022-09-16 15:30:00+05:30,2060.0,137614.99999999924,1137614.9999999993
2022-09-19 11:33:00+05:30,-7040.0,130574.99999999924,1130574.9999999993
2022-09-19 12:07:00+05:30,-7040.0,123534.99999999924,1123534.9999999993
2022-09-20 14:50:00+05:30,-7040.0,116494.99999999924,1116494.9999999993
2022-09-20 15:30:00+05:30,11370.000000000127,127864.99999999937,1127864.9999999993
2022-09-21 15:28:00+05:30,-7040.0,120824.99999999937,1120824.9999999993
2022-09-22 14:05:00+05:30,-7040.0,113784.99999999937,1113784.9999999993
2022-09-22 15:09:00+05:30,-7040.0,106744.99999999937,1106744.9999999993
2022-09-23 15:30:00+05:30,15289.999999999745,122034.99999999913,1122034.999999999
2022-09-26 15:00:00+05:30,20960.0,142994.99999999913,1142994.999999999
2022-09-26 15:30:00+05:30,-1090.0,141904.99999999913,1141904.999999999
2022-09-27 11:20:00+05:30,-7040.0,134864.99999999913,1134864.999999999
2022-09-27 13:20:00+05:30,20960.0,155824.99999999913,1155824.999999999
2022-09-27 14:30:00+05:30,-7040.0,148784.99999999913,1148784.999999999
2022-09-28 12:16:00+05:30,-7040.0,141744.99999999913,1141744.999999999
2022-09-28 15:30:00+05:30,17845.000000000127,159589.99999999924,1159589.9999999993
2022-09-29 12:53:00+05:30,20960.0,180549.99999999924,1180549.9999999993
2022-09-29 15:30:00+05:30,-809.9999999999363,179739.9999999993,1179739.9999999993
2022-09-30 13:36:00+05:30,20960.0,200699.9999999993,1200699.9999999993
2022-09-30 14:49:00+05:30,-7040.0,193659.9999999993,1193659.9999999993
2022-10-03 11:38:00+05:30,-7040.0,186619.9999999993,1186619.9999999993
2022-10-03 12:01:00+05:30,-7040.0,179579.9999999993,1179579.9999999993
2022-10-04 15:30:00+05:30,3495.0000000001273,183074.99999999942,1183074.9999999995
2022-10-06 14:31:00+05:30,-7040.0,176034.99999999942,1176034.9999999995
2022-10-06 15:30:00+05:30,2060.0,178094.99999999942,1178094.9999999995
2022-10-07 15:30:00+05:30,1010.0,179104.99999999942,1179104.9999999995
2022-10-10 12:29:00+05:30,-7040.0,172064.99999999942,1172064.9999999995
2022-10-10 13:21:00+05:30,-7040.0,165024.99999999942,1165024.9999999995
2022-10-11 14:01:00+05:30,-7040.0,157984.99999999942,1157984.9999999995
2022-10-11 15:30:00+05:30,17144.99999999981,175129.99999999924,1175129.9999999993
2022-10-12 10:48:00+05:30,-7040.0,168089.99999999924,1168089.9999999993
2022-10-12 11:43:00+05:30,-7040.0,161049.99999999924,1161049.9999999993
2022-10-13 15:29:00+05:30,1220.0000000001273,162269.99999999936,1162269.9999999993
2022-10-14 15:02:00+05:30,20960.0,183229.99999999936,1183229.9999999993
2022-10-14 15:30:00+05:30,135.0,183364.99999999936,1183364.9999999993
2022-10-17 12:28:00+05:30,20960.0,204324.99999999936,1204324.9999999993
2022-10-17 15:30:00+05:30,9479.999999999936,213804.9999999993,1213804.9999999993
2022-10-18 11:36:00+05:30,-7040.0,206764.9999999993,1206764.9999999993
2022-10-18 15:30:00+05:30,-2000.0000000001273,204764.99999999919,1204764.999999999
2022-10-19 13:03:00+05:30,-7040.0,197724.99999999919,1197724.999999999
2022-10-19 14:48:00+05:30,-7040.0,190684.99999999919,1190684.999999999
2022-10-20 14:01:00+05:30,-7040.0,183644.99999999919,1183644.999999999
2022-10-20 15:30:00+05:30,799.9999999998727,184444.99999999907,1184444.999999999
2022-10-21 11:30:00+05:30,-7040.0,177404.99999999907,1177404.999999999
2022-10-21 11:59:00+05:30,-7040.0,170364.99999999907,1170364.999999999
2022-10-25 14:31:00+05:30,20960.0,191324.99999999907,1191324.999999999
2022-10-25 15:30:00+05:30,5560.0,196884.99999999907,1196884.999999999
2022-10-27 15:26:00+05:30,-7040.0,189844.99999999907,1189844.999999999
2022-10-27 15:30:00+05:30,1254.9999999999363,191099.999999999,1191099.999999999
2022-10-28 11:08:00+05:30,-7040.0,184059.999999999,1184059.999999999
2022-10-28 11:29:00+05:30,-7040.0,177019.999999999,1177019.999999999
2022-10-31 11:11:00+05:30,-7040.0,169979.999999999,1169979.999999999
2022-10-31 12:49:00+05:30,-7040.0,162939.999999999,1162939.999999999
2022-11-01 11:24:00+05:30,20960.0,183899.999999999,1183899.999999999
2022-11-01 15:29:00+05:30,-7040.0,176859.999999999,1176859.999999999
2022-11-02 11:14:00+05:30,-7040.0,169819.999999999,1169819.999999999
2022-11-02 15:30:00+05:30,7800.000000000191,177619.9999999992,1177619.9999999993
2022-11-03 15:30:00+05:30,8220.000000000127,185839.99999999933,1185839.9999999993
2022-11-04 15:30:00+05:30,15989.999999999745,201829.99999999907,1201829.999999999
2022-11-07 10:41:00+05:30,-7040.0,194789.99999999907,1194789.999999999
2022-11-07 15:30:00+05:30,5315.000000000064,200104.99999999913,1200104.999999999
2022-11-09 12:30:00+05:30,-7040.0,193064.99999999913,1193064.999999999
2022-11-09 15:15:00+05:30,-7040.0,186024.99999999913,1186024.999999999
2022-11-10 15:30:00+05:30,1325.000000000191,187349.99999999933,1187349.9999999993
2022-11-11 13:15:00+05:30,-7040.0,180309.99999999933,1180309.9999999993
2022-11-11 15:29:00+05:30,7624.999999999873,187934.9999999992,1187934.9999999993
2022-11-14 15:29:00+05:30,6785.0,194719.9999999992,1194719.9999999993
2022-11-15 15:07:00+05:30,-7040.0,187679.9999999992,1187679.9999999993
2022-11-15 15:30:00+05:30,-775.0000000001273,186904.9999999991,1186904.999999999
2022-11-16 14:00:00+05:30,-7040.0,179864.9999999991,1179864.999999999
2022-11-16 15:29:00+05:30,-1649.999999999809,178214.9999999993,1178214.9999999993
2022-11-17 12:20:00+05:30,-7040.0,171174.9999999993,1171174.9999999993
2022-11-17 15:11:00+05:30,-7040.0,164134.9999999993,1164134.9999999993
2022-11-18 15:02:00+05:30,-7040.0,157094.9999999993,1157094.9999999993
2022-11-18 15:30:00+05:30,765.0000000000637,157859.99999999936,1157859.9999999993
2022-11-21 15:30:00+05:30,7660.0,165519.99999999936,1165519.9999999993
2022-11-22 15:29:00+05:30,5315.000000000064,170834.99999999942,1170834.9999999995
2022-11-23 15:29:00+05:30,3670.0000000001273,174504.99999999953,1174504.9999999995
2022-11-24 15:03:00+05:30,-7040.0,167464.99999999953,1167464.9999999995
2022-11-24 15:30:00+05:30,-40.0,167424.99999999953,1167424.9999999995
2022-11-25 15:29:00+05:30,8535.0,175959.99999999953,1175959.9999999995
2022-11-28 11:07:00+05:30,20960.0,196919.99999999953,1196919.9999999995
2022-11-28 14:48:00+05:30,20960.0,217879.99999999953,1217879.9999999995
2022-11-28 15:25:00+05:30,-7040.0,210839.99999999953,1210839.9999999995
2022-11-29 15:29:00+05:30,1115.0000000000637,211954.9999999996,1211954.9999999995
2022-11-30 15:29:00+05:30,5945.000000000127,217899.9999999997,1217899.9999999998
2022-12-01 10:43:00+05:30,-7040.0,210859.9999999997,1210859.9999999998
2022-12-01 15:30:00+05:30,12770.000000000127,223629.99999999983,1223629.9999999998
2022-12-02 14:06:00+05:30,-7040.0,216589.99999999983,1216589.9999999998
2022-12-02 14:51:00+05:30,-7040.0,209549.99999999983,1209549.9999999998
2022-12-05 11:42:00+05:30,-7040.0,202509.99999999983,1202509.9999999998
2022-12-05 13:24:00+05:30,-7040.0,195469.99999999983,1195469.9999999998
2022-12-06 15:29:00+05:30,3669.999999999809,199139.99999999962,1199139.9999999995
2022-12-07 15:07:00+05:30,20960.0,220099.99999999962,1220099.9999999995
2022-12-07 15:29:00+05:30,-1370.0000000000637,218729.99999999956,1218729.9999999995
2022-12-08 11:08:00+05:30,-7040.0,211689.99999999956,1211689.9999999995
2022-12-08 15:30:00+05:30,2515.0000000000637,214204.99999999962,1214204.9999999995
2022-12-09 14:14:00+05:30,20960.0,235164.99999999962,1235164.9999999995
2022-12-09 15:30:00+05:30,-740.0,234424.99999999962,1234424.9999999995
2022-12-12 13:29:00+05:30,-7040.0,227384.99999999962,1227384.9999999995
2022-12-12 15:07:00+05:30,-7040.0,220344.99999999962,1220344.9999999995
2022-12-13 11:20:00+05:30,-7040.0,213304.99999999962,1213304.9999999995
2022-12-13 15:30:00+05:30,-215.0,213089.99999999962,1213089.9999999995
2022-12-14 15:29:00+05:30,4510.0,217599.99999999962,1217599.9999999995
2022-12-15 15:30:00+05:30,12874.999999999873,230474.9999999995,1230474.9999999995
2022-12-16 15:03:00+05:30,20960.0,251434.9999999995,1251434.9999999995
2022-12-16 15:30:00+05:30,-2770.0000000000637,248664.99999999945,1248664.9999999995
2022-12-19 13:01:00+05:30,-7040.0,241624.99999999945,1241624.9999999995
2022-12-19 14:16:00+05:30,-7040.0,234584.99999999945,1234584.9999999995
2022-12-20 12:05:00+05:30,-7040.0,227544.99999999945,1227544.9999999995
2022-12-20 15:00:00+05:30,20960.0,248504.99999999945,1248504.9999999995
2022-12-20 15:30:00+05:30,-600.0000000001273,247904.99999999933,1247904.9999999993
2022-12-21 13:55:00+05:30,20960.0,268864.9999999993,1268864.9999999993
2022-12-21 14:28:00+05:30,-7040.0,261824.9999999993,1261824.9999999993
2022-12-21 15:30:00+05:30,1150.000000000191,262974.9999999995,1262974.9999999995
2022-12-22 15:29:00+05:30,4440.000000000064,267414.99999999953,1267414.9999999995
2022-12-23 11:45:00+05:30,20960.0,288374.99999999953,1288374.9999999995
2022-12-23 12:19:00+05:30,-7040.0,281334.99999999953,1281334.9999999995
2022-12-23 13:44:00+05:30,20960.0,302294.99999999953,1302294.9999999995
2022-12-23 15:30:00+05:30,2654.9999999999363,304949.9999999995,1304949.9999999995
2022-12-26 15:30:00+05:30,7940.000000000064,312889.99999999953,1312889.9999999995
2022-12-27 15:30:00+05:30,8149.999999999873,321039.9999999994,1321039.9999999995
2022-12-28 13:48:00+05:30,-7040.0,313999.9999999994,1313999.9999999995
2022-12-28 15:29:00+05:30,2060.0,316059.9999999994,1316059.9999999995
2022-12-29 12:42:00+05:30,-7040.0,309019.9999999994,1309019.9999999995
2022-12-29 13:59:00+05:30,-7040.0,301979.9999999994,1301979.9999999995
2022-12-30 15:00:00+05:30,-7040.0,294939.9999999994,1294939.9999999995
2022-12-30 15:30:00+05:30,3179.9999999999363,298119.99999999936,1298119.9999999993
