entry_time,entry_price,exit_time,exit_price,side,quantity,pnl,pnl_pct,holding_minutes,gross_pnl,transaction_cost
2022-06-20 10:19:00+05:30,2562.5,2022-06-20 15:29:00+05:30,2542.9,SHORT,10,175.9999999999991,0.6868292682926794,310.0,195.9999999999991,20.0
2022-06-21 10:34:00+05:30,2560.85,2022-06-21 15:30:00+05:30,2582.0,LONG,10,191.5000000000009,0.7477985825019072,296.0,211.5000000000009,20.0
2022-06-22 10:14:00+05:30,2534.3,2022-06-22 15:30:00+05:30,2502.0,SHORT,10,303.0000000000018,1.1955964171566185,316.0,323.0000000000018,20.0
2022-06-23 10:24:00+05:30,2509.7,2022-06-23 12:49:00+05:30,2469.7,LONG,10,-420.0,-1.6735067936406742,145.0,-400.0,20.0
2022-06-23 13:14:00+05:30,2452.65,2022-06-23 15:30:00+05:30,2469.0,SHORT,10,-183.4999999999991,-0.7481703463600559,136.0,-163.4999999999991,20.0
2022-06-24 10:29:00+05:30,2488.8,2022-06-24 15:30:00+05:30,2497.55,SHORT,10,-107.5,-0.43193506910961105,301.0,-87.5,20.0
2022-06-27 10:24:00+05:30,2519.6,2022-06-27 15:30:00+05:30,2495.6,SHORT,10,220.0,0.8731544689633275,306.0,240.0,20.0
2022-06-28 10:24:00+05:30,2516.5,2022-06-28 15:30:00+05:30,2530.0,LONG,10,115.0,0.45698390621895485,306.0,135.0,20.0
2022-06-29 10:29:00+05:30,2543.55,2022-06-29 15:30:00+05:30,2576.0,LONG,10,304.4999999999982,1.197145721530924,301.0,324.4999999999982,20.0
2022-06-30 10:24:00+05:30,2590.75,2022-06-30 15:30:00+05:30,2589.0,SHORT,10,-2.5,-0.009649715333397665,306.0,17.5,20.0
2022-07-01 10:24:00+05:30,2434.4,2022-07-01 15:30:00+05:30,2406.0,SHORT,10,264.0000000000009,1.084456128820247,306.0,284.0000000000009,20.0
2022-07-04 10:44:00+05:30,2407.65,2022-07-04 15:30:00+05:30,2413.0,SHORT,10,-73.49999999999909,-0.3052769297863024,286.0,-53.49999999999909,20.0
2022-07-05 10:54:00+05:30,2446.0,2022-07-05 15:30:00+05:30,2431.55,LONG,10,-164.49999999999818,-0.6725265739983572,276.0,-144.49999999999818,20.0
2022-07-06 10:14:00+05:30,2417.4,2022-07-06 15:30:00+05:30,2415.0,SHORT,10,4.0000000000009095,0.016546703069417183,316.0,24.00000000000091,20.0
2022-07-07 11:59:00+05:30,2393.3,2022-07-07 15:30:00+05:30,2391.0,SHORT,10,3.000000000001819,0.01253499352359428,211.0,23.00000000000182,20.0
2022-07-08 10:14:00+05:30,2387.55,2022-07-08 15:30:00+05:30,2391.0,SHORT,10,-54.49999999999818,-0.22826747083829943,316.0,-34.49999999999818,20.0
2022-07-11 10:44:00+05:30,2376.2,2022-07-11 14:20:00+05:30,2426.2,SHORT,10,-520.0,-2.188367982493056,216.0,-500.0,20.0
2022-07-11 14:29:00+05:30,2426.55,2022-07-11 15:30:00+05:30,2421.5,LONG,10,-70.50000000000182,-0.29053594609631705,61.0,-50.50000000000182,20.0
2022-07-12 10:14:00+05:30,2423.95,2022-07-12 15:29:00+05:30,2418.8,LONG,10,-71.49999999999636,-0.29497308112789605,315.0,-51.49999999999636,20.0
2022-07-13 10:34:00+05:30,2405.65,2022-07-13 15:30:00+05:30,2379.0,SHORT,10,246.5000000000009,1.0246710868164568,296.0,266.5000000000009,20.0
2022-07-14 10:44:00+05:30,2389.5,2022-07-14 15:30:00+05:30,2399.0,SHORT,10,-115.0,-0.481272232684662,286.0,-95.0,20.0
2022-07-15 10:14:00+05:30,2398.0,2022-07-15 15:30:00+05:30,2401.15,SHORT,10,-51.50000000000091,-0.214762301918269,316.0,-31.50000000000091,20.0
2022-07-18 10:19:00+05:30,2403.45,2022-07-18 15:30:00+05:30,2423.0,SHORT,10,-215.50000000000182,-0.8966277642555569,311.0,-195.50000000000182,20.0
2022-07-19 10:34:00+05:30,2421.25,2022-07-19 15:30:00+05:30,2433.0,SHORT,10,-137.5,-0.5678884873515746,296.0,-117.5,20.0
2022-07-20 12:34:00+05:30,2508.65,2022-07-20 15:30:00+05:30,2499.0,LONG,10,-116.50000000000091,-0.4643931995296311,176.0,-96.50000000000091,20.0
2022-07-21 10:49:00+05:30,2485.3,2022-07-21 15:30:00+05:30,2486.0,SHORT,10,-26.99999999999818,-0.10863879612118531,281.0,-6.999999999998181,20.0
2022-07-22 10:19:00+05:30,2497.65,2022-07-22 15:30:00+05:30,2502.95,SHORT,10,-72.99999999999727,-0.2922747382539478,311.0,-52.99999999999727,20.0
2022-07-25 10:14:00+05:30,2413.75,2022-07-25 15:30:00+05:30,2417.4,SHORT,10,-56.50000000000091,-0.23407560849301257,316.0,-36.50000000000091,20.0
2022-07-26 11:09:00+05:30,2434.65,2022-07-26 15:30:00+05:30,2419.4,LONG,10,-172.5,-0.7085207319327214,261.0,-152.5,20.0
2022-07-27 10:44:00+05:30,2412.1,2022-07-27 15:29:00+05:30,2422.0,LONG,10,79.00000000000091,0.32751544297500484,285.0,99.00000000000091,20.0
2022-07-28 10:39:00+05:30,2438.9,2022-07-28 15:30:00+05:30,2453.6,LONG,10,126.99999999999818,0.5207265570544023,291.0,146.99999999999818,20.0
2022-07-29 10:44:00+05:30,2474.5,2022-07-29 15:30:00+05:30,2507.2,SHORT,10,-346.9999999999982,-1.4023034956556806,286.0,-326.9999999999982,20.0
2022-08-01 10:29:00+05:30,2566.2,2022-08-01 15:30:00+05:30,2569.0,LONG,10,8.000000000001819,0.03117449925961273,301.0,28.00000000000182,20.0
2022-08-02 10:44:00+05:30,2584.0,2022-08-02 15:30:00+05:30,2575.5,SHORT,10,65.0,0.2515479876160991,286.0,85.0,20.0
2022-08-03 10:34:00+05:30,2573.9,2022-08-03 15:30:00+05:30,2606.2,SHORT,10,-342.99999999999727,-1.332608104432951,296.0,-322.99999999999727,20.0
2022-08-04 10:34:00+05:30,2580.35,2022-08-04 15:30:00+05:30,2570.0,SHORT,10,83.49999999999909,0.32359951169414647,296.0,103.49999999999909,20.0
2022-08-05 10:24:00+05:30,2542.0,2022-08-05 15:29:00+05:30,2532.9,SHORT,10,70.99999999999909,0.2793076317859917,305.0,90.99999999999909,20.0
2022-08-08 10:19:00+05:30,2566.1,2022-08-08 15:30:00+05:30,2568.0,LONG,10,-0.9999999999990905,-0.003896964264834147,311.0,19.00000000000091,20.0
2022-08-10 10:34:00+05:30,2570.0,2022-08-10 15:30:00+05:30,2578.95,SHORT,10,-109.49999999999818,-0.42607003891049877,296.0,-89.49999999999818,20.0
2022-08-11 10:19:00+05:30,2591.7,2022-08-11 15:30:00+05:30,2586.7,SHORT,10,30.0,0.11575413821044102,311.0,50.0,20.0
2022-08-12 10:14:00+05:30,2630.0,2022-08-12 15:29:00+05:30,2632.0,LONG,10,0.0,0.0,315.0,20.0,20.0
2022-08-16 11:54:00+05:30,2631.6,2022-08-16 15:30:00+05:30,2656.0,SHORT,10,-264.0000000000009,-1.0031919744642077,216.0,-244.0000000000009,20.0
2022-08-17 11:44:00+05:30,2663.85,2022-08-17 15:30:00+05:30,2661.7,SHORT,10,1.5000000000009095,0.0056309476884993884,226.0,21.50000000000091,20.0
2022-08-18 10:59:00+05:30,2648.0,2022-08-18 15:30:00+05:30,2662.0,SHORT,10,-160.0,-0.6042296072507553,271.0,-140.0,20.0
2022-08-19 10:19:00+05:30,2658.05,2022-08-19 12:25:00+05:30,2618.05,LONG,10,-420.0,-1.5801057165967531,126.0,-400.0,20.0
2022-08-19 12:39:00+05:30,2614.0,2022-08-19 15:29:00+05:30,2609.8,SHORT,10,21.99999999999818,0.08416220351950338,170.0,41.99999999999818,20.0
2022-08-22 10:19:00+05:30,2595.0,2022-08-22 15:30:00+05:30,2602.5,SHORT,10,-95.0,-0.36608863198458574,311.0,-75.0,20.0
2022-08-23 10:49:00+05:30,2603.5,2022-08-23 15:30:00+05:30,2649.0,SHORT,10,-475.0,-1.8244670635682734,281.0,-455.0,20.0
2022-08-24 12:19:00+05:30,2641.9,2022-08-24 15:30:00+05:30,2645.0,SHORT,10,-50.99999999999909,-0.19304288580188156,191.0,-30.99999999999909,20.0
2022-08-25 10:59:00+05:30,2650.0,2022-08-25 15:30:00+05:30,2628.0,SHORT,10,200.0,0.7547169811320755,271.0,220.0,20.0
2022-08-26 10:19:00+05:30,2626.45,2022-08-26 15:30:00+05:30,2623.0,SHORT,10,14.499999999998181,0.05520759961163617,311.0,34.49999999999818,20.0
2022-08-29 10:14:00+05:30,2610.4,2022-08-29 15:30:00+05:30,2600.0,LONG,10,-124.00000000000091,-0.4750229849831479,316.0,-104.00000000000091,20.0
2022-08-30 10:24:00+05:30,2581.15,2022-08-30 12:30:00+05:30,2631.15,SHORT,10,-520.0,-2.014605892722236,126.0,-500.0,20.0
2022-08-30 12:54:00+05:30,2631.3,2022-08-30 15:30:00+05:30,2642.0,LONG,10,86.99999999999818,0.3306350473150085,156.0,106.99999999999818,20.0
2022-09-01 10:14:00+05:30,2594.15,2022-09-01 15:20:00+05:30,2554.15,LONG,10,-420.0,-1.6190274270955805,306.0,-400.0,20.0
2022-09-01 15:24:00+05:30,2560.85,2022-09-01 15:30:00+05:30,2564.0,SHORT,10,-51.50000000000091,-0.20110510182166433,6.0,-31.50000000000091,20.0
2022-09-02 10:29:00+05:30,2547.0,2022-09-02 15:30:00+05:30,2527.95,SHORT,10,170.50000000000182,0.6694149980369133,301.0,190.50000000000182,20.0
2022-09-05 10:34:00+05:30,2555.6,2022-09-05 15:30:00+05:30,2567.15,LONG,10,95.50000000000182,0.3736891532321248,296.0,115.50000000000182,20.0
2022-09-06 10:39:00+05:30,2578.0,2022-09-06 15:29:00+05:30,2594.0,SHORT,10,-180.0,-0.6982156710628394,290.0,-160.0,20.0
2022-09-07 11:39:00+05:30,2579.9,2022-09-07 15:30:00+05:30,2580.5,LONG,10,-14.00000000000091,-0.054265669211988485,231.0,5.9999999999990905,20.0
2022-09-08 11:24:00+05:30,2579.45,2022-09-08 15:30:00+05:30,2583.05,SHORT,10,-56.00000000000364,-0.21710054468977355,246.0,-36.00000000000364,20.0
2022-09-09 10:19:00+05:30,2590.0,2022-09-09 15:30:00+05:30,2568.9,SHORT,10,190.9999999999991,0.737451737451734,311.0,210.9999999999991,20.0
2022-09-12 10:19:00+05:30,2592.4,2022-09-12 15:29:00+05:30,2597.6,LONG,10,31.99999999999818,0.12343774108933105,310.0,51.99999999999818,20.0
2022-09-13 10:39:00+05:30,2604.0,2022-09-13 15:30:00+05:30,2619.0,SHORT,10,-170.0,-0.65284178187404,291.0,-150.0,20.0
2022-09-14 10:24:00+05:30,2587.05,2022-09-14 15:29:00+05:30,2589.15,SHORT,10,-40.99999999999909,-0.15848166830946092,305.0,-20.99999999999909,20.0
2022-09-15 10:24:00+05:30,2585.75,2022-09-15 15:30:00+05:30,2563.0,SHORT,10,207.5,0.8024751039350285,306.0,227.5,20.0
2022-09-16 10:24:00+05:30,2521.95,2022-09-16 15:30:00+05:30,2498.0,SHORT,10,219.49999999999818,0.870358254525261,306.0,239.49999999999818,20.0
2022-09-19 10:14:00+05:30,2511.1,2022-09-19 15:30:00+05:30,2502.4,LONG,10,-106.99999999999818,-0.42610808012424106,316.0,-86.99999999999818,20.0
2022-09-20 10:29:00+05:30,2522.9,2022-09-20 15:30:00+05:30,2497.85,LONG,10,-270.5000000000018,-1.0721788418090366,301.0,-250.50000000000182,20.0
2022-09-21 10:19:00+05:30,2516.0,2022-09-21 15:30:00+05:30,2507.7,LONG,10,-103.00000000000182,-0.40937996820350486,311.0,-83.00000000000182,20.0
2022-09-22 10:39:00+05:30,2488.1,2022-09-22 15:30:00+05:30,2487.95,SHORT,10,-18.49999999999909,-0.07435392468148021,291.0,1.5000000000009095,20.0
2022-09-23 10:24:00+05:30,2460.7,2022-09-23 15:30:00+05:30,2438.8,SHORT,10,198.99999999999636,0.8087129678546608,306.0,218.99999999999636,20.0
2022-09-26 10:34:00+05:30,2406.0,2022-09-26 15:30:00+05:30,2378.15,SHORT,10,258.4999999999991,1.074397339983371,296.0,278.4999999999991,20.0
2022-09-27 10:29:00+05:30,2362.85,2022-09-27 13:18:00+05:30,2412.85,SHORT,10,-520.0,-2.20073216666314,169.0,-500.0,20.0
2022-09-27 13:59:00+05:30,2415.15,2022-09-27 15:30:00+05:30,2394.0,LONG,10,-231.5000000000009,-0.958532596319073,91.0,-211.5000000000009,20.0
2022-09-28 11:09:00+05:30,2369.65,2022-09-28 15:16:00+05:30,2329.65,LONG,10,-420.0,-1.7724136475850865,247.0,-400.0,20.0
2022-09-28 15:24:00+05:30,2332.35,2022-09-28 15:30:00+05:30,2330.5,SHORT,10,-1.5000000000009095,-0.006431281754457562,6.0,18.49999999999909,20.0
2022-09-29 10:14:00+05:30,2352.2,2022-09-29 15:30:00+05:30,2328.0,SHORT,10,221.99999999999818,0.943797296148279,316.0,241.99999999999818,20.0
2022-09-30 10:19:00+05:30,2361.0,2022-09-30 15:30:00+05:30,2376.15,LONG,10,131.5000000000009,0.5569673867005545,311.0,151.5000000000009,20.0
2022-10-03 10:24:00+05:30,2384.95,2022-10-03 15:30:00+05:30,2367.05,SHORT,10,158.99999999999636,0.6666806432000518,306.0,178.99999999999636,20.0
2022-10-04 10:59:00+05:30,2407.85,2022-10-04 15:30:00+05:30,2412.9,LONG,10,30.50000000000182,0.12666902008016206,271.0,50.50000000000182,20.0
2022-10-06 10:19:00+05:30,2434.6,2022-10-06 15:30:00+05:30,2422.5,LONG,10,-140.9999999999991,-0.5791505791505754,311.0,-120.99999999999909,20.0
2022-10-07 10:14:00+05:30,2430.45,2022-10-07 15:30:00+05:30,2431.95,LONG,10,-5.0,-0.020572321997983915,316.0,15.0,20.0
2022-10-10 10:24:00+05:30,2395.5,2022-10-10 15:30:00+05:30,2407.0,SHORT,10,-135.0,-0.5635566687539135,306.0,-115.0,20.0
2022-10-11 11:19:00+05:30,2389.2,2022-10-11 15:30:00+05:30,2353.55,LONG,10,-376.49999999999636,-1.575841285786022,251.0,-356.49999999999636,20.0
2022-10-12 10:29:00+05:30,2368.25,2022-10-12 15:30:00+05:30,2377.0,LONG,10,67.5,0.2850205848200148,301.0,87.5,20.0
2022-10-13 11:04:00+05:30,2379.2,2022-10-13 15:29:00+05:30,2381.0,LONG,10,-1.999999999998181,-0.008406186953590203,265.0,18.00000000000182,20.0
2022-10-14 10:19:00+05:30,2400.4,2022-10-14 15:30:00+05:30,2371.75,SHORT,10,266.5000000000009,1.1102316280619935,311.0,286.5000000000009,20.0
2022-10-17 10:29:00+05:30,2356.9,2022-10-17 15:30:00+05:30,2406.6,LONG,10,476.9999999999982,2.0238448809877303,301.0,496.9999999999982,20.0
2022-10-18 10:24:00+05:30,2458.0,2022-10-18 15:30:00+05:30,2453.35,LONG,10,-66.50000000000091,-0.2705451586655855,306.0,-46.50000000000091,20.0
2022-10-19 10:39:00+05:30,2509.5,2022-10-19 15:30:00+05:30,2496.0,LONG,10,-155.0,-0.617652918908149,291.0,-135.0,20.0
2022-10-20 10:14:00+05:30,2504.4,2022-10-20 15:30:00+05:30,2496.05,LONG,10,-103.49999999999909,-0.4132726401533265,316.0,-83.49999999999909,20.0
2022-10-21 10:29:00+05:30,2498.0,2022-10-21 15:30:00+05:30,2470.0,SHORT,10,260.0,1.0408326661329064,301.0,280.0,20.0
2022-10-25 10:24:00+05:30,2478.0,2022-10-25 15:30:00+05:30,2441.8,SHORT,10,341.9999999999982,1.3801452784503558,306.0,361.9999999999982,20.0
2022-10-27 10:24:00+05:30,2449.5,2022-10-27 15:30:00+05:30,2459.2,SHORT,10,-116.99999999999818,-0.4776484996938076,306.0,-96.99999999999818,20.0
2022-10-28 10:24:00+05:30,2509.25,2022-10-28 15:30:00+05:30,2527.0,LONG,10,157.5,0.6276775929062468,306.0,177.5,20.0
2022-10-31 10:49:00+05:30,2542.7,2022-10-31 15:29:00+05:30,2545.8,SHORT,10,-51.00000000000364,-0.200574192787209,280.0,-31.000000000003638,20.0
2022-11-01 10:29:00+05:30,2558.45,2022-11-01 15:30:00+05:30,2531.7,SHORT,10,247.5,0.9673825949305245,301.0,267.5,20.0
2022-11-02 10:14:00+05:30,2519.4,2022-11-02 15:30:00+05:30,2542.55,SHORT,10,-251.5000000000009,-0.9982535524331226,316.0,-231.5000000000009,20.0
2022-11-03 10:44:00+05:30,2540.2,2022-11-03 15:30:00+05:30,2552.0,LONG,10,98.00000000000182,0.3857963939847328,286.0,118.00000000000182,20.0
2022-11-04 11:04:00+05:30,2571.3,2022-11-04 15:30:00+05:30,2594.2,LONG,10,208.99999999999636,0.8128184186986985,266.0,228.99999999999636,20.0
2022-11-07 10:14:00+05:30,2575.2,2022-11-07 15:30:00+05:30,2604.0,SHORT,10,-308.0000000000018,-1.1960236098167203,316.0,-288.0000000000018,20.0
2022-11-09 10:14:00+05:30,2607.65,2022-11-09 15:30:00+05:30,2593.7,SHORT,10,119.50000000000273,0.4582670220313414,316.0,139.50000000000273,20.0
2022-11-10 10:19:00+05:30,2574.3,2022-11-10 15:30:00+05:30,2572.35,SHORT,10,-0.4999999999972715,-0.001942275570047281,311.0,19.50000000000273,20.0
2022-11-11 11:09:00+05:30,2596.9,2022-11-11 15:29:00+05:30,2630.0,SHORT,10,-350.9999999999991,-1.3516115368323736,260.0,-330.9999999999991,20.0
2022-11-14 10:34:00+05:30,2624.4,2022-11-14 15:29:00+05:30,2614.65,SHORT,10,77.5,0.2953055936595031,295.0,97.5,20.0
